timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1664010848279,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_5c507b3eadf24eb1a8'} established successfully.,Grupo de Hilos 1-31,,true,,11,0,50,50,null,0,0,0
1664010850263,6,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_3acff217f7274241aa'} established successfully.,Grupo de Hilos 1-47,,true,,11,0,50,50,null,0,0,0
1664010853370,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_3509376e876c4ef6b8'}.,Grupo de Hilos 1-30,,false,,71,0,50,50,null,0,0,0
1664010856493,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_23a6575db78b473db7'}.,Grupo de Hilos 1-5,,false,,78,59,50,50,null,0,0,0
1664010860235,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_29ecb6ffc91145bda6'}.,Grupo de Hilos 1-35,,false,,78,55,50,50,null,0,0,0
1664010860442,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_fd88593b7db04cee8c'}.,Grupo de Hilos 1-6,,false,,78,59,50,50,null,0,0,0
1664010862235,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_0379ee5d9cf74f79b6'} disconnected.,Grupo de Hilos 1-16,,true,,11,0,50,50,null,0,0,0
1664010876253,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b201d28155b940819a'}.,Grupo de Hilos 1-3,,true,,20,55,50,50,null,1,0,0
1664010879743,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_8ccefe228fb74aaca3'} disconnected.,Grupo de Hilos 1-22,,true,,11,0,50,50,null,0,0,0
1664010882976,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_31aeb7f633ef45bb9b'}.,Grupo de Hilos 1-44,,false,,71,0,50,50,null,0,0,0
1664010891255,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_299beb79e3564fe7a0'}.,Grupo de Hilos 1-32,,true,,20,59,50,50,null,0,0,0
1664010891324,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_bfb6753e02dd443cab'} is already established.,Grupo de Hilos 1-23,,false,,42,0,50,50,null,0,0,0
1664010892926,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_024d6fed9e1f496f84'}.,Grupo de Hilos 1-8,,false,,71,0,50,50,null,0,0,0
1664010892954,1,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_679111c9e1c4463fac'}.,Grupo de Hilos 1-28,,false,,78,55,50,50,null,1,0,0
1664010893704,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2019f16337e34d27b7'}.,Grupo de Hilos 1-10,,true,,20,29,50,50,null,0,0,0
1664010894001,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_a9e5d4b4b72b4bf491'} disconnected.,Grupo de Hilos 1-38,,true,,11,0,50,50,null,0,0,0
1664010894611,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_493725b2aff8461e99'}.,Grupo de Hilos 1-13,,true,,20,59,50,50,null,0,0,0
1664010900755,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_96516536723642c4ae'} established successfully.,Grupo de Hilos 1-7,,true,,11,0,50,50,null,0,0,0
1664010902746,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_c0d7a097a4924f4ca0'}.,Grupo de Hilos 1-2,,false,,78,55,50,50,null,0,0,0
1664010903702,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_ba7746d202ac429490'} is already established.,Grupo de Hilos 1-1,,false,,42,0,50,50,null,0,0,0
1664010904054,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_846273cfef9a462aa1'} established successfully.,Grupo de Hilos 1-40,,true,,11,0,50,50,null,0,0,0
1664010904228,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_846314393350486ab5'} is already established.,Grupo de Hilos 1-36,,false,,42,0,50,50,null,0,0,0
1664010906346,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_292391dd93d2427faa'}.,Grupo de Hilos 1-20,,true,,20,59,50,50,null,1,0,0
1664010910769,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_bac56bff1db24578ae'}.,Grupo de Hilos 1-12,,true,,20,29,50,50,null,0,0,0
1664010911357,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_9816a95c164d41a581'}.,Grupo de Hilos 1-37,,true,,20,29,50,50,null,0,0,0
1664010913743,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_fc88142662c9448dad'}.,Grupo de Hilos 1-11,,false,,71,0,50,50,null,0,0,0
1664010913774,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_63893408ce724974b3'}.,Grupo de Hilos 1-15,,false,,78,59,50,50,null,0,0,0
1664010916589,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_f3666d08bee948dfae'}.,Grupo de Hilos 1-48,,false,,78,55,50,50,null,0,0,0
1664010917153,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a5141c23223f4a5998'}.,Grupo de Hilos 1-39,,true,,20,55,50,50,null,0,0,0
1664010918331,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_ec5f8183e8954faf93'}.,Grupo de Hilos 1-33,,true,,20,29,50,50,null,1,0,0
1664010919317,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_d09f1b90a1d140428f'}.,Grupo de Hilos 1-27,,false,,71,0,50,50,null,0,0,0
1664010920455,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_3878ca452be746798f'} is already established.,Grupo de Hilos 1-46,,false,,42,0,50,50,null,0,0,0
1664010922040,9,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_1e323f6a18d14289aa'} established successfully.,Grupo de Hilos 1-17,,true,,11,0,50,50,null,0,0,0
1664010925288,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_64b5622990c04947ac'}.,Grupo de Hilos 1-43,,true,,20,59,50,50,null,1,0,0
1664010925426,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_3509376e876c4ef6b8'} is already established.,Grupo de Hilos 1-30,,false,,42,0,50,50,null,0,0,0
1664010928868,6,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_cc8200108ef841129a'} established successfully.,Grupo de Hilos 1-50,,true,,11,0,50,50,null,0,0,0
1664010929589,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_ed94443fd8184ab3b8'} established successfully.,Grupo de Hilos 1-4,,true,,11,0,50,50,null,0,0,0
1664010929757,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d8a0041b4727405584'}.,Grupo de Hilos 1-41,,true,,20,59,50,50,null,1,0,0
1664010930476,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_0c099bbfa7764eae82'}.,Grupo de Hilos 1-25,,false,,78,55,50,50,null,0,0,0
1664010931407,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_0dee97f83c49418a8e'}.,Grupo de Hilos 1-9,,false,,71,0,50,50,null,0,0,0
1664010932193,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_fd88593b7db04cee8c'}.,Grupo de Hilos 1-6,,false,,78,55,50,50,null,0,0,0
1664010932854,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_8a44793ec2964067b7'} established successfully.,Grupo de Hilos 1-21,,true,,11,0,50,50,null,0,0,0
1664010941248,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2a8dcaeb321e4c3c8c'}.,Grupo de Hilos 1-34,,true,,20,55,50,50,null,1,0,0
1664010943120,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_8e8cc973f76a41f1b5'}.,Grupo de Hilos 1-14,,false,,78,55,50,50,null,0,0,0
1664010945977,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_5c507b3eadf24eb1a8'}.,Grupo de Hilos 1-31,,true,,20,59,50,50,null,0,0,0
1664010947135,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b457ce27b0114d27b5'}.,Grupo de Hilos 1-45,,true,,20,59,50,50,null,0,0,0
1664010947803,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_aaf0058ceb98447a91'}.,Grupo de Hilos 1-42,,true,,20,55,50,50,null,0,0,0
1664010949000,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_e1a9214843334d998c'} is already established.,Grupo de Hilos 1-26,,false,,42,0,50,50,null,0,0,0
1664010949406,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b201d28155b940819a'}.,Grupo de Hilos 1-3,,true,,20,29,50,50,null,0,0,0
1664010949540,2,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_7268736ea39149a99b'} established successfully.,Grupo de Hilos 1-22,,true,,11,0,50,50,null,0,0,0
1664010950998,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d27c61590980443d9a'}.,Grupo de Hilos 1-49,,true,,20,59,50,50,null,1,0,0
1664010954607,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_a7f7b76e6bfd4155bd'}.,Grupo de Hilos 1-24,,false,,78,55,50,50,null,0,0,0
1664010955037,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_9795570059654d1880'}.,Grupo de Hilos 1-29,,false,,78,55,50,50,null,0,0,0
1664010955120,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_2908a470b125440494'}.,Grupo de Hilos 1-18,,false,,71,0,50,50,null,0,0,0
1664010956638,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_29ecb6ffc91145bda6'}.,Grupo de Hilos 1-35,,false,,78,29,50,50,null,0,0,0
1664010957475,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_3acff217f7274241aa'}.,Grupo de Hilos 1-47,,true,,20,59,50,50,null,0,0,0
1664010958072,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_ca582c61125f409db2'}.,Grupo de Hilos 1-19,,false,,78,59,50,50,null,0,0,0
1664010967684,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_679111c9e1c4463fac'}.,Grupo de Hilos 1-28,,false,,78,29,50,50,null,0,0,0
1664010968312,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_024d6fed9e1f496f84'} is already established.,Grupo de Hilos 1-8,,false,,42,0,50,50,null,0,0,0
1664010976384,1,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_ba7746d202ac429490'}.,Grupo de Hilos 1-1,,false,,78,59,50,50,null,1,0,0
1664010977703,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_846273cfef9a462aa1'}.,Grupo de Hilos 1-40,,true,,20,59,50,50,null,0,0,0
1664010977843,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_23a6575db78b473db7'}.,Grupo de Hilos 1-5,,false,,78,55,50,50,null,0,0,0
1664010982435,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_bfb6753e02dd443cab'}.,Grupo de Hilos 1-23,,false,,78,59,50,50,null,0,0,0
1664010990937,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3509376e876c4ef6b8'}.,Grupo de Hilos 1-30,,false,,78,59,50,50,null,0,0,0
1664010991752,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_bac56bff1db24578ae'} disconnected.,Grupo de Hilos 1-12,,true,,11,0,50,50,null,0,0,0
1664010996000,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_9816a95c164d41a581'} disconnected.,Grupo de Hilos 1-37,,true,,11,0,50,50,null,0,0,0
1664010996806,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_e16f2ca177ab4f7db0'} established successfully.,Grupo de Hilos 1-16,,true,,11,0,50,50,null,0,0,0
1664010997212,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_63893408ce724974b3'}.,Grupo de Hilos 1-15,,false,,78,55,50,50,null,0,0,0
1664010999473,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_f3666d08bee948dfae'}.,Grupo de Hilos 1-48,,false,,78,29,50,50,null,0,0,0
1664011004304,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_0dee97f83c49418a8e'} is already established.,Grupo de Hilos 1-9,,false,,42,0,50,50,null,0,0,0
1664011004851,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_fd88593b7db04cee8c'}.,Grupo de Hilos 1-6,,false,,78,29,50,50,null,0,0,0
1664011009396,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_8e8cc973f76a41f1b5'}.,Grupo de Hilos 1-14,,false,,78,29,50,50,null,0,0,0
1664011010081,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_31aeb7f633ef45bb9b'} is already established.,Grupo de Hilos 1-44,,false,,42,0,50,50,null,0,0,0
1664011011648,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3878ca452be746798f'}.,Grupo de Hilos 1-46,,false,,78,59,50,50,null,0,0,0
1664011015378,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d8a0041b4727405584'}.,Grupo de Hilos 1-41,,true,,20,55,50,50,null,0,0,0
1664011018335,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_292391dd93d2427faa'}.,Grupo de Hilos 1-20,,true,,20,55,50,50,null,1,0,0
1664011019580,6,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_5b99e1d7d6f84f1bb5'} established successfully.,Grupo de Hilos 1-38,,true,,11,0,50,50,null,0,0,0
1664011019619,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_96516536723642c4ae'}.,Grupo de Hilos 1-7,,true,,20,59,50,50,null,1,0,0
1664011021219,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_fc88142662c9448dad'} is already established.,Grupo de Hilos 1-11,,false,,42,0,50,50,null,0,0,0
1664011022962,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_2a8dcaeb321e4c3c8c'}.,Grupo de Hilos 1-34,,true,,20,29,50,50,null,0,0,0
1664011024009,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_ec5f8183e8954faf93'} disconnected.,Grupo de Hilos 1-33,,true,,11,0,50,50,null,0,0,0
1664011025158,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_a5141c23223f4a5998'}.,Grupo de Hilos 1-39,,true,,20,29,50,50,null,0,0,0
1664011025742,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_493725b2aff8461e99'}.,Grupo de Hilos 1-13,,true,,20,55,50,50,null,1,0,0
1664011026329,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8a44793ec2964067b7'}.,Grupo de Hilos 1-21,,true,,20,59,50,50,null,1,0,0
1664011028575,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_c0d7a097a4924f4ca0'}.,Grupo de Hilos 1-2,,false,,78,29,50,50,null,0,0,0
1664011032601,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_299beb79e3564fe7a0'}.,Grupo de Hilos 1-32,,true,,20,55,50,50,null,0,0,0
1664011033708,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_aaf0058ceb98447a91'}.,Grupo de Hilos 1-42,,true,,20,29,50,50,null,0,0,0
1664011034153,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_d09f1b90a1d140428f'} is already established.,Grupo de Hilos 1-27,,false,,42,0,50,50,null,0,0,0
1664011035327,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_2019f16337e34d27b7'} disconnected.,Grupo de Hilos 1-10,,true,,11,0,50,50,null,0,0,0
1664011037699,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_ca582c61125f409db2'}.,Grupo de Hilos 1-19,,false,,78,55,50,50,null,0,0,0
1664011038447,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_e1a9214843334d998c'}.,Grupo de Hilos 1-26,,false,,78,59,50,50,null,0,0,0
1664011039593,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1e323f6a18d14289aa'}.,Grupo de Hilos 1-17,,true,,20,59,50,50,null,0,0,0
1664011039778,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_024d6fed9e1f496f84'}.,Grupo de Hilos 1-8,,false,,78,59,50,50,null,0,0,0
1664011043527,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_7268736ea39149a99b'}.,Grupo de Hilos 1-22,,true,,20,59,50,50,null,0,0,0
1664011043719,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_846314393350486ab5'}.,Grupo de Hilos 1-36,,false,,78,59,50,50,null,0,0,0
1664011045030,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_ed94443fd8184ab3b8'}.,Grupo de Hilos 1-4,,true,,20,59,50,50,null,1,0,0
1664011050129,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_5c507b3eadf24eb1a8'}.,Grupo de Hilos 1-31,,true,,20,55,50,50,null,0,0,0
1664011052616,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_a7f7b76e6bfd4155bd'}.,Grupo de Hilos 1-24,,false,,78,29,50,50,null,0,0,0
1664011057035,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b457ce27b0114d27b5'}.,Grupo de Hilos 1-45,,true,,20,55,50,50,null,1,0,0
1664011060155,2,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_cc8200108ef841129a'}.,Grupo de Hilos 1-50,,true,,20,59,50,50,null,2,0,0
1664011062134,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_64b5622990c04947ac'}.,Grupo de Hilos 1-43,,true,,20,55,50,50,null,0,0,0
1664011064286,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_0c099bbfa7764eae82'}.,Grupo de Hilos 1-25,,false,,78,29,50,50,null,0,0,0
1664011067022,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_e16f2ca177ab4f7db0'}.,Grupo de Hilos 1-16,,true,,20,59,50,50,null,1,0,0
1664011070907,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_29ecb6ffc91145bda6'}.,Grupo de Hilos 1-35,,false,,71,0,50,50,null,0,0,0
1664011071205,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_9795570059654d1880'}.,Grupo de Hilos 1-29,,false,,78,29,50,50,null,0,0,0
1664011073845,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_3acff217f7274241aa'}.,Grupo de Hilos 1-47,,true,,20,55,50,50,null,1,0,0
1664011074085,4,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_18eb5e6b755f44c382'} established successfully.,Grupo de Hilos 1-37,,true,,11,0,50,50,null,0,0,0
1664011075979,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_fd88593b7db04cee8c'}.,Grupo de Hilos 1-6,,false,,71,0,50,50,null,0,0,0
1664011080598,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d27c61590980443d9a'}.,Grupo de Hilos 1-49,,true,,20,55,50,50,null,0,0,0
1664011081789,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_0dee97f83c49418a8e'}.,Grupo de Hilos 1-9,,false,,78,59,50,50,null,0,0,0
1664011083229,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_23a6575db78b473db7'}.,Grupo de Hilos 1-5,,false,,78,29,50,50,null,0,0,0
1664011087924,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_292391dd93d2427faa'}.,Grupo de Hilos 1-20,,true,,20,29,50,50,null,0,0,0
1664011088851,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_846273cfef9a462aa1'}.,Grupo de Hilos 1-40,,true,,20,55,50,50,null,1,0,0
1664011090424,0,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_b201d28155b940819a'} disconnected.,Grupo de Hilos 1-3,,true,,11,0,50,50,null,0,0,0
1664011091712,0,MQTT Connect,500,Connection HiveMQTTConnection{clientId='conn_2908a470b125440494'} is already established.,Grupo de Hilos 1-18,,false,,42,0,50,50,null,0,0,0
1664011092204,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_a5141c23223f4a5998'} disconnected.,Grupo de Hilos 1-39,,true,,11,0,50,50,null,0,0,0
1664011098259,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3878ca452be746798f'}.,Grupo de Hilos 1-46,,false,,78,55,50,50,null,0,0,0
1664011102968,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_ba7746d202ac429490'}.,Grupo de Hilos 1-1,,false,,78,55,50,50,null,0,0,0
1664011103747,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_679111c9e1c4463fac'}.,Grupo de Hilos 1-28,,false,,71,0,50,50,null,0,0,0
1664011107931,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_c0d7a097a4924f4ca0'}.,Grupo de Hilos 1-2,,false,,71,0,50,50,null,0,0,0
1664011108720,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_63893408ce724974b3'}.,Grupo de Hilos 1-15,,false,,78,29,50,50,null,0,0,0
1664011108939,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_493725b2aff8461e99'}.,Grupo de Hilos 1-13,,true,,20,29,50,50,null,0,0,0
1664011110159,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_024d6fed9e1f496f84'}.,Grupo de Hilos 1-8,,false,,78,55,50,50,null,0,0,0
1664011110855,5,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_2422242a1dca41d793'} established successfully.,Grupo de Hilos 1-33,,true,,11,0,50,50,null,0,0,0
1664011114330,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_299beb79e3564fe7a0'}.,Grupo de Hilos 1-32,,true,,20,29,50,50,null,0,0,0
1664011114522,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_846314393350486ab5'}.,Grupo de Hilos 1-36,,false,,78,55,50,50,null,0,0,0
1664011116064,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_bfb6753e02dd443cab'}.,Grupo de Hilos 1-23,,false,,78,55,50,50,null,0,0,0
1664011117042,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_5b99e1d7d6f84f1bb5'}.,Grupo de Hilos 1-38,,true,,20,59,50,50,null,1,0,0
1664011121963,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_31aeb7f633ef45bb9b'}.,Grupo de Hilos 1-44,,false,,78,59,50,50,null,0,0,0
1664011122306,3,MQTT Connect,200,Connection HiveMQTTConnection{clientId='conn_42cf0f1baed9440d80'} established successfully.,Grupo de Hilos 1-12,,true,,11,0,50,50,null,0,0,0
1664011123477,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_b457ce27b0114d27b5'}.,Grupo de Hilos 1-45,,true,,20,29,50,50,null,0,0,0
1664011129545,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_3509376e876c4ef6b8'}.,Grupo de Hilos 1-30,,false,,78,55,50,50,null,0,0,0
1664011139875,1,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_f3666d08bee948dfae'}.,Grupo de Hilos 1-48,,false,,71,0,50,50,null,0,0,0
1664011140205,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_1e323f6a18d14289aa'}.,Grupo de Hilos 1-17,,true,,20,55,50,50,null,1,0,0
1664011143533,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_8e8cc973f76a41f1b5'}.,Grupo de Hilos 1-14,,false,,71,0,50,50,null,0,0,0
1664011144896,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_ca582c61125f409db2'}.,Grupo de Hilos 1-19,,false,,78,29,50,50,null,0,0,0
1664011145186,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_d8a0041b4727405584'}.,Grupo de Hilos 1-41,,true,,20,29,50,50,null,0,0,0
1664011146790,0,MQTT Pub Sampler,501,Publish failed for connection HiveMQTTConnection{clientId='conn_fc88142662c9448dad'}.,Grupo de Hilos 1-11,,false,,78,59,50,50,null,0,0,0
1664011148536,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_23a6575db78b473db7'}.,Grupo de Hilos 1-5,,false,,71,0,50,50,null,0,0,0
1664011149969,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_5c507b3eadf24eb1a8'}.,Grupo de Hilos 1-31,,true,,20,29,50,50,null,0,0,0
1664011150112,0,MQTT DisConnect,501,Failed to disconnect Connection HiveMQTTConnection{clientId='conn_a7f7b76e6bfd4155bd'}.,Grupo de Hilos 1-24,,false,,71,0,50,50,null,0,0,0
1664011154140,1,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_18eb5e6b755f44c382'}.,Grupo de Hilos 1-37,,true,,20,59,50,50,null,1,0,0
1664011157843,1,MQTT DisConnect,200,Connection HiveMQTTConnection{clientId='conn_292391dd93d2427faa'} disconnected.,Grupo de Hilos 1-20,,true,,11,0,50,50,null,0,0,0
1664011157954,0,MQTT Pub Sampler,200,publish successfully for Connection HiveMQTTConnection{clientId='conn_8a44793ec2964067b7'}.,Grupo de Hilos 1-21,,true,,20,55,50,50,null,0,0,0
